# General
## Title
### Hydropower Inflow (Reservoir); data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### ERA5
## Date
### 2025-06-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MWh
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### Hersbach, H.; Bell, B.; Berrisford, P.; Hirahara, S.; Horanyi, A.; Munoz-Sabater, J.; Nicolas, J.; Peubey, C.; Radu, R.; Schepers, D.; et al. The ERA5 global reanalysis. Q. J. Roy. Meteor. Soc. 2020, 146, 1999-2049, doi:10.1002/qj.3803
## Temporal extent
## Begin date
### 2007-12-31-0000
## End date
### 2008-12-22-0000
## Temporal resolution
### 7 days
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### Pan-European Bidding Zones Onshore
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL00,AT00,BA00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,ME00,MK00,NOM1,NON1,NOS1,NOS2,NOS3,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SK00,TR00
2008-10-13,32139.11455274321,27375.321608871207,75296.10107037329,16005.924819220889,352807.7605233875,13530.702151241658,5969.725962292777,303951.70237879734,282228.07877743506,203716.82916709955,37750.03674505597,44207.25941326591,12351.252573441185,11976.866687829368,21376.57424454556,241788.8332438853,3218.230882677819,1881.4015358069955,386.2521451073766,4986.511264239088,9364.5236037473,253501.03767622865,321186.4051702658,167796.78561048373,849368.9588957977,446264.5982460904,656.9637723449465,66042.88924792601,67140.822386506,18712.67513257223,377356.62425169314,691702.8923868202,254928.30524358733,22438.103082167625,1066.433467472862,466275.9245419114
2008-10-20,29263.10676831274,21663.58904312733,72622.8198822024,12196.76409185983,176009.30663433915,13820.832081425511,5753.531387156905,315656.53834070964,332985.193423128,252173.6463687909,35946.77551491547,32617.76678760552,12470.948616136076,12520.95614891216,22623.659360213194,234582.1178935672,3236.7778656724745,1751.9004479159723,476.58404217845487,5405.068332175021,8379.085800467024,270676.1423319035,370990.49870374793,240000.03674615835,1481388.9005728625,454428.1375411195,624.3631054541474,68339.53250268573,69111.21906066901,19394.54972011848,383972.5855098845,698664.215833825,273139.1338410507,24298.868924040173,998.3272953153344,470564.0653567322
2008-10-27,28705.059491814176,22632.92130486914,82232.71835168796,10070.480633522107,172667.34561358864,13604.540227170692,4689.22479927145,331498.8254229475,365334.0463535563,290391.81259811606,34813.51785846128,55994.83227466192,12805.752924222395,12987.07861260223,25790.73352066712,279848.20103825314,3308.6176890653646,1993.7349516761976,610.1950960924376,18898.428732224413,7967.241577198811,128199.96542408412,220743.88422752588,169965.70550050546,545978.7844569086,157501.89909197646,608.0529020342153,72507.89522778416,67213.77491162182,17837.159126012906,251088.59959422672,591706.3787448623,267217.20049050194,31931.29522075476,998.9556934319206,472069.1105995341
2008-11-03,23173.30828594586,25922.03876172183,87152.25490348761,10060.14510584434,157427.91663636066,13633.748800013786,4820.116822119524,328472.3639526036,321060.1553240734,379054.2045551387,31814.994604412823,62081.11340070728,12021.21251257647,14722.265011349562,28780.52750857269,336294.43113553844,3167.8013695883874,2750.4397819339574,512.2801645681609,20463.38765414424,8373.885835287525,141469.29896906487,213507.7692878777,175834.9808485056,600936.953716432,134173.75764651204,637.1806888169629,69456.00959565627,69447.92438190934,18750.982903603974,213962.6707229474,738459.8305691952,236358.7053076104,35299.471480829314,952.8690614867032,514304.9483188769
2008-11-10,27020.17857676138,17546.269016901068,85668.70521466617,14341.95724695728,134769.08140967475,13388.39257329497,4885.806623517434,313929.2869426367,326533.1405641888,367504.6935285234,31838.987020749395,77453.42472382415,11978.69285316083,16129.713486146453,31177.1750543351,345308.43693175766,3320.486204380144,3937.007392930479,510.5225023395191,12893.296533526,9987.523533919208,148130.4019723225,174959.61859563176,175221.92268960003,854225.2642037433,148220.08351201794,627.0562798117442,65734.67963629913,66780.84313238214,21308.48487322809,168982.21064033927,528696.7401053734,254941.2081107041,37115.40714890211,933.365521264434,528604.0472480232
2008-11-17,42749.03231249058,13144.802609134418,91066.89301921242,14679.025071196207,137951.91474858442,13142.040433424734,4393.371803771723,300361.1790090658,302516.95704685745,362304.2519995591,36786.73100414709,69251.21098236367,12325.533916561177,16517.17409308788,33246.87477710801,311758.1838134849,3433.1282028147643,4370.160286656597,502.4819717827962,14776.62934017428,13244.945475698933,156530.8554224623,183539.17103260467,157134.60333963393,413495.80568851775,57783.816641572615,683.1975638676494,63515.80904633502,67927.71436733313,19726.696656908083,143587.11160638288,421686.8127867868,223597.7010559564,39303.44265621085,1056.6553133357545,549083.869832921
2008-11-24,59179.20570672308,5792.370074851377,116170.17995493056,14327.146551890202,160283.04359556272,12172.558873564178,5092.957221768924,321562.3898091515,294501.4262459662,332469.679491847,39783.66669313535,120778.97046840556,16672.255770031014,16591.191730256105,35507.210099374766,321394.9407581134,4116.002088824339,7389.7215730191265,405.3592561017738,49793.365954632274,13427.09788441016,172325.23456828026,167371.3774576884,161169.8401900294,389682.9094837787,62689.56929187593,645.7174427965768,70470.24092402191,66200.03865008734,19222.56783928772,123059.84140516732,420473.6399781036,219150.5756097254,37368.6404312727,1118.742812472204,587652.8366340713
2008-12-01,99650.039338144,6064.402180701042,144226.53611355927,24557.71124777088,163772.3109126075,11071.640540659158,4550.016054927229,330145.8348014362,284267.4463962571,330494.57079790765,45078.09815739681,188392.6261296221,17374.339609929128,12946.891318435704,38618.3173787165,294593.3512086694,4998.709369597548,7986.79222940586,350.1183553697868,79215.63843118997,17081.875387392174,135357.50823788776,138416.57172920817,150053.90222428087,237324.66791709227,0.0,604.562031002813,83232.34255111829,66836.58647997634,19172.77081460345,113403.42315697466,340509.54659043305,215928.80368980768,36520.45017093719,1253.1625172699285,557433.4689862838
2008-12-08,128452.29810394956,8044.331579047817,146749.8095391869,22338.96077101308,80093.85089559019,10328.504593883035,6079.678879961376,431894.227587934,271366.7304104331,348547.84704476496,58202.80264842341,209312.1373356867,26599.66242061761,11419.529840583657,45324.58662450838,263616.9101188504,5267.747750093843,8820.32079890508,611.798115770308,80649.74844412199,17958.912292985686,74310.86892054923,128621.10416240655,133374.93410650984,172754.62410456332,0.0,518.4831662066565,87280.07773710511,64617.55138434385,20226.441619962025,118259.1015891078,260700.7334163717,196959.55254309025,35641.40561729796,1104.514966097088,634518.7712593527
2008-12-15,170291.13180027946,12055.94237337495,173409.58410495598,27134.074473357192,42899.556975449625,10638.582959306326,7031.811958087982,476467.2534836909,278021.1184630907,356764.4386568223,77151.54508175561,219454.50359535456,27046.525183128026,11639.13773438237,47054.41131876576,268134.1306052808,5679.368888489496,9036.149047189823,563.5561715470354,82624.07209770373,23235.12873712004,94562.4305940736,132236.65419164515,126855.51672902024,558531.0042994914,109650.93528218946,578.9269066829894,84281.93834268795,68142.26578642317,23504.684925611546,113843.82050233276,261146.4865712413,212873.66448472784,37986.2830879776,1353.2799028461468,680206.5726595178
2008-12-22,141546.79073045583,11151.910914953123,161429.74163163573,18855.93224794295,103407.65685054124,9687.53704651482,9206.012560228446,506552.9502003913,250011.1880781561,277421.9400621692,87612.4217057473,215389.7703221104,27760.23166219343,10215.606227014176,46583.30217208232,242667.92745960224,6708.966584806393,9332.060562672572,499.6883250288605,55207.44484612813,19980.49568223035,76212.6269107248,162777.55580772684,105818.08567089426,271481.9084443366,0.0,558.4155677008184,86617.53647083498,69963.96798915038,23283.96723699684,105294.34700876744,229476.5145976404,183103.3179326084,36427.22199724174,1209.2509148039198,697095.6645067332
