# General
## Title
### Hydropower Inflow (Reservoir); data for ENTSO-E PECD Version 4.2; file version fv1
## Abstract
### CMI6
## Date
### 2025-02-17
## Date type
### Publication: Date identifies when the data was issued
## Unit
### MWh
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### CMI6 : Copernicus : C3S : C3S Energy : ICS
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@inclimateservice.com
### Organisation name
#### Inside Climate Service
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### 
## Temporal extent
## Begin date
### 2049-12-27-0000
## End date
### 2050-12-19-0000
## Temporal resolution
### Invalid temporal resolution
## Geographic bounding box
### westBoundLongitude -31.00
### eastBoundLongitude 45.00
### southBoundLatitude 18.00
### northBoundLatitude 75.00
## Spatial resolution
### Pan-European Bidding Zones Onshore
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are CMIP6_EC-Earth3_ssp585_r1i1p1f1_Projection (available at: https://esg-dn1.nsc.liu.se/esg-search/)
#
Date,AL00,AT00,BA00,BG00,CH00,CZ00,DE00,ES00,FI00,FR00,GR00,HR00,ITCA,ITCN,ITCS,ITN1,ITS1,ITSA,ITSI,ME00,MK00,NOM1,NON1,NOS1,NOS2,NOS3,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SK00,TR00
2050-10-17,33228.74724668671,33986.81023579387,53335.08635376446,11120.108765139268,263630.4809591759,10693.429295149976,9889.589484903872,237801.20435919537,200707.95471650004,187363.8685816498,30969.74055284237,39316.99130715565,15439.370408895582,9737.620367799796,15682.086580245186,276171.75946915254,3903.145594210296,1828.1169573746763,686.597215112434,1668.8847522766189,6519.558579048908,168263.3221911513,645609.3678219558,129330.53571244914,367779.4758142962,399757.36632268527,583.5142653988605,74917.9164591769,63729.79441459997,16423.51060867583,456041.3970502455,589651.2724438447,175930.349144652,13800.454713263602,870.7482509910482,769104.9119354768
2050-10-24,33948.31878480174,37444.83003619639,53163.58742397278,10754.710612239984,218763.4816737181,11356.615572574725,9412.916788946177,241013.910741366,172221.3660048936,189115.3574881915,30684.88395362409,33459.04761037637,14065.65480482254,9958.299383300196,16487.355786651824,269634.3496585268,3720.1276572566185,1964.6254846119389,757.0817162519453,866.2967594066735,6909.0011132743775,146585.4955388647,579054.4897754247,132753.9029342282,250214.9300411987,290740.9327911293,645.5116374349503,86372.8517052949,59899.26891816764,17929.456976647314,365496.5829238797,605086.3021519266,158003.31608483553,14098.369293922446,846.7959647332416,790394.6514302954
2050-10-31,33212.278529089905,35128.27357969416,55544.53057943465,8740.720790618498,161858.86507575406,10872.23880677247,9656.66362456396,264946.8909134353,213397.82964516288,193436.9626088264,30684.88395362409,25329.27592718917,13374.026751823312,9848.804702735302,16654.86890738664,258143.38822192323,3517.0919634026804,1947.5294293393388,769.540143476113,0.0,6490.77556459989,318538.6523081932,615311.6064535102,175903.3945794494,1261858.1346353234,813118.3936962526,675.8406854054796,93671.21451084096,53415.86147787703,21481.71038782784,430226.94363383774,667087.2121503574,152301.40050887046,13803.011392228784,863.0694815617711,791299.6043657969
2050-11-07,24570.59742038159,25863.58246962766,60151.306449070624,8630.421675189587,146722.52747679854,10331.838877882426,8739.973326324613,247672.2164054073,263377.9980251122,181186.9505051547,31453.428486339704,19678.59405576149,12711.109856225388,10588.902044585897,18082.681911332114,235893.8452699551,3265.6611670221755,2109.2737537150097,598.8042701398614,0.0,6555.48321379582,386708.1761146549,479746.451643889,194181.71466511727,1300110.1627968473,845167.3706135459,693.3190894722355,83579.44996569531,49930.35452388121,22557.779501036977,360001.83233075,656501.287762672,144707.31307670212,13729.228153023352,887.8519914537318,749924.2015765011
2050-11-14,19519.906776596777,21523.013201892933,58468.15735977447,8563.056437567227,143991.97825052796,9620.72245305322,9030.729352531693,276581.73929577786,314813.79319270723,171675.96198418716,30844.24394385072,19857.41510433856,12725.72070688012,11976.863652033258,22162.085287874925,222709.7162192737,3218.9280798149266,2177.0014594453664,523.8768404386478,1539.3221733127534,6809.787370743204,411786.9019926449,393405.8777675345,307759.21319725364,1532196.080958374,758874.7344719074,725.4277255096853,117738.41694629467,49766.03010098407,23871.949982043767,277121.9090702328,729512.7712837991,162084.86216045442,13290.275731971526,894.7853526677682,695179.1883757919
2050-11-21,20947.789516952933,19484.21968108027,59180.95570594789,12490.888582637946,110444.98915946724,8928.52838463101,8393.111061294272,266504.44072580046,343778.3313707242,166575.16554497767,31003.73824373086,20749.377168881776,11919.010197547765,13009.33647836478,26569.36483744405,223351.5522111546,3223.631706138031,3342.8352035161,427.222800917367,5315.628654854543,7008.507518955889,439172.7379776784,438702.5225644371,299957.71145197743,1332825.5488916642,790847.0280336982,744.9146171125974,101378.86730342208,51479.942981731154,22613.242441487106,245619.67114047144,767160.6736428057,174227.9415848173,13470.137341947317,914.5382797587014,710896.5482798705
2050-11-28,21757.03251466816,14660.55655675741,59297.26621860652,12374.672413748933,97728.27860954987,8274.416545804806,7448.286766341536,318569.6413756713,320122.35280677926,177216.17923244348,32082.153346983945,26031.403123812663,12047.196814571727,15532.084919094628,30873.261796064533,207772.71817110616,3317.567801933446,3539.037560205457,453.3047684377915,9554.47669729419,7398.179919079146,412373.1249908296,418233.649725718,199466.58660011544,791865.3216786558,328928.3935092317,777.9090533025262,143047.81834607467,48857.0950012314,23900.513446902045,208460.6955531946,765971.5277323824,181918.32820574995,19517.901829079,862.8158797311555,687374.5763133877
2050-12-05,80187.5454725166,10762.779080368491,73843.70074349275,35879.58748197345,106284.70333258076,8060.632552124649,7176.902055075447,331021.97614101873,251304.5568425269,189384.6974142456,66266.08195436173,98287.8581525802,15936.244501048544,16279.22723220424,33144.861802750595,191389.68052596808,3549.3052110109816,4318.230458358791,534.1130934325397,56318.04689320839,15122.500140595375,212159.572379384,278292.4541138004,174396.53344230462,539409.6952273414,144186.28961296682,757.1291425616485,149930.56177865108,47288.74226733249,19598.835064586336,155613.18404914282,590350.7779254138,195458.0809298511,24869.00412628868,1120.1256086462454,670915.492230604
2050-12-12,85171.38442250637,8896.038565040326,85369.55937664339,39682.814049171146,112938.28818975284,7996.696072852315,7081.136453704346,293997.77829066315,239273.0531809958,259106.0258762065,64839.25134321233,98724.5695290383,16219.010422806274,16343.384230992466,33840.432892915895,205567.513027002,3457.049383591724,4494.146609095552,532.6374301982179,70859.0810110029,15412.783883332377,125653.6138724002,225479.8426988842,160301.1300617822,285968.3475349302,35235.96130062148,780.57646135266,159592.483473287,45052.635686083166,18219.0175250972,122118.87254429465,476646.5683682436,177318.2575853013,30539.413186728205,1127.3600018629013,667082.9728385768
2050-12-19,83014.02518747991,9010.8459106987,96557.4945125953,41155.62961812829,103069.0464539752,7809.8283671709105,6555.260818507715,310617.08110311726,276144.3339655671,289291.0424916545,65698.24422199438,102744.25141857154,17334.66164936704,16368.728794054725,34727.029926165465,203028.29515527096,3921.710686676041,7712.429414154619,595.8869244697321,77978.55281184925,16528.32124476396,107713.03009603164,217070.67261261388,155681.01624288646,443293.87281698704,83208.17117103125,676.6643308079821,182634.55079788723,45606.93455253176,15075.654057821635,131644.9425032155,401879.9311153449,182148.96474855448,31189.30071271155,1101.708150424612,703645.7163360593
